run_id,rank,class_id,class_name,confidence,x1,y1,x2,y2,width,height,area
"28e83660-504f-4a75-8a28-28ffe6ab6b3e",0,1,"brown_eye_spot",0.982715,96.836487,88.412872,619.526489,465.942261,522.690002,377.529388,197330.843750
"501e45a7-8be9-40c7-ba1b-42e5f92b0ce9",0,1,"brown_eye_spot",0.971012,187.855148,115.244293,492.928101,535.366882,305.072937,420.122589,128168.031250
"eec16dd0-735c-4901-a9f1-3a0db66952e8",0,4,"phoma",0.927041,34.674713,50.146072,619.473083,552.618896,584.798340,502.472839,293845.281250
"ca54edca-28bf-44c2-a555-1b7498613a56",0,2,"healthy",0.968993,74.366638,150.027908,562.696106,553.173584,488.329468,403.145691,196867.921875
"27f3195d-67fb-42f6-a7b9-857faba60485",0,1,"brown_eye_spot",0.975470,126.000656,179.795837,531.808899,565.465515,405.808228,385.669678,156507.921875
"d31219a9-e256-438f-8083-4775769f3eae",0,3,"miner",0.973032,93.097137,174.489761,525.316589,526.610352,432.219452,352.120605,152193.375000
"ae8cc921-b205-4116-8de1-3869931c9b03",0,3,"miner",0.956636,165.233948,69.067017,497.422913,377.730469,332.188965,308.663452,102534.593750
"d1273535-aecd-4992-a176-376f84224ca2",0,5,"powdery_mildew",0.952696,251.218033,28.121658,568.716675,167.922058,317.498657,139.800400,44386.437500
"d1273535-aecd-4992-a176-376f84224ca2",1,5,"powdery_mildew",0.746001,0.605476,506.277740,144.606598,639.000000,144.001129,132.722260,19112.154297
"d1273535-aecd-4992-a176-376f84224ca2",2,5,"powdery_mildew",0.605952,140.908585,234.496307,553.942749,475.363251,413.034180,240.866943,99486.281250
"9b752ebb-b88e-4e20-b7d6-a3f8f025c3ca",0,0,"algal_spot",0.972219,114.784500,174.664307,511.839935,597.800171,397.055420,423.135864,168008.390625
"5409535a-a78a-4ec5-ad06-0b1d49ba88fd",0,1,"brown_eye_spot",0.929901,136.120056,22.367340,518.719971,477.657349,382.599915,455.290009,174193.921875
"a00c6746-56dc-458f-800e-5229f5b68050",0,0,"algal_spot",0.968027,115.764374,220.197174,564.176880,559.303101,448.412506,339.105927,152059.343750
"e38f4147-a999-41ce-bb68-2247c411c727",0,0,"algal_spot",0.969746,29.046844,343.088013,482.086273,515.930237,453.039429,172.842224,78304.343750
